	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
18	414	88	553	0.0012941037846153063	0.0012941037846153063	(-x2 - sin(0.323*x1*x2 - x1 - x2 + 1.58) + 1.185)*(-1.328*x2*(1.328*x1 - 1.328*sin(x1 - 6.701*x2 + 1.883) - 6.844) + x2 - 0.515)*sin(x1)	(1.909*x2 + sin(1.007*x1 - 1.007*x2))*(x2*(-0.012*x1 - 1.183) + x2 - 0.398) - 0.009*sin(-x1 + x2*(x1*x2*(24.055 - 13.978*x2) - 69.749) + x2 + 13.548)	414	dso	all	barmag	inf	3
17	357	85	553	0.001315594270519976	0.001315594270519976	(-x2 - sin(-x1 + x2 + 1.504) + 1.231)*(1.196*x2*(-1.195*x1 + 1.195*x2 + 1.195*sin(x1 - 6.324*x2 + 1.953) + 5.627) + x2 - 0.451)*sin(x1)	(1.909*x2 + sin(1.007*x1 - 1.007*x2))*(x2*(-0.012*x1 - 1.183) + x2 - 0.398) - 0.009*sin(-x1 + x2*(x1*x2*(24.055 - 13.978*x2) - 69.749) + x2 + 13.548)	357	dso	all	barmag	inf	3
14	262	61	413	0.0013897299310793132	0.0013897299310793132	-0.117*x1*sin(0.971*x1 + x2*(0.979 - 0.374*x2) + 0.196)	(1.909*x2 + sin(1.007*x1 - 1.007*x2))*(x2*(-0.012*x1 - 1.183) + x2 - 0.398) - 0.009*sin(-x1 + x2*(x1*x2*(24.055 - 13.978*x2) - 69.749) + x2 + 13.548)	262	dso	all	barmag	inf	3
15	264	54	422	0.0018536343416382054	0.0018536343416382054	-0.117*x1*sin(0.971*x1 + x2*(0.979 - 0.374*x2) + 0.196)	(0.768*sin(x1 + 1.916*x2 - 0.147) - 0.055)*(-0.01*x1*cos(-1.138*x1*x2*(-x1 - 6.137*x2 + 10.75) + 1.138*x2 + 10.63) - 0.01*x1 - 0.21)	264	dso	all	barmag	inf	3
16	333	53	363	0.0020215575372032977	0.0020215575372032977	(-0.845*x2*(1.592 - 4.411*x2) + x2 + 0.256)*(-x1 - x2 + sin(x1) + sin(x1 - 1.425*x2 + 3.335) + 5.837) + 0.127	-x1*sin(0.445*x2)*sin(x1 - 1.582*x2 + 0.233) - 7.364*sin(x2 - 1.413) - 7.027	333	dso	all	barmag	inf	3
13	257	38	278	0.0020557998545983167	0.0020557998545983167	-0.117*x1*sin(0.971*x1 + x2*(0.979 - 0.374*x2) + 0.196)	-x1*sin(0.445*x2)*sin(x1 - 1.582*x2 + 0.233) - 7.364*sin(x2 - 1.413) - 7.027	257	dso	all	barmag	inf	3
10	164	37	268	0.0027706537314920706	0.0027706537314920706	cos(x1*(0.091*x2 + 0.723) + 2.863) - 0.471	x2**2*(5.52*x2 - 3.49) - 0.186*sin(x1 + x2*(16.66*x2 - 13.085) + x2 + 2.553) + 0.173	164	dso	all	barmag	inf	3
11	198	34	265	0.002781101590100668	0.002781101590100668	0.546*sin(x2 - 1.275) + cos(x1*(0.144*x2 + 0.634) + 3.319)	-0.344*x1 - 0.484*x2 + 0.344*sin(x1 - 0.336*x2 + 1.96) + 1.849	198	dso	all	barmag	inf	3
12	255	33	267	0.0027825920077432322	0.0027825920077432322	-0.117*x1*sin(0.971*x1 + x2*(0.979 - 0.374*x2) + 0.196)	-0.344*x1 - 0.484*x2 + 0.344*sin(x1 - 0.336*x2 + 1.96) + 1.849	255	dso	all	barmag	inf	3
9	160	29	238	0.003294732158669281	0.003294732158669281	cos(x1*(0.091*x2 + 0.723) + 2.863) - 0.471	-0.344*x1 - 0.484*x2 + 0.344*sin(x1 - 0.336*x2 + 1.96) + 1.849	160	dso	all	barmag	inf	3
5	102	27	214	0.004234761162528924	0.004234761162528924	x2 - (0.96*x1 - 4.407)*(x2 + 0.112) + 0.267	-0.328*x1 - 0.456*x2 - 0.27*sin(x1 - 1.423) + 1.821	102	dso	all	barmag	inf	3
8	159	26	213	0.004315414511241649	0.004315414511241649	cos(x1*(0.091*x2 + 0.723) + 2.863) - 0.471	-0.328*x1 - 0.456*x2 - 0.27*sin(x1 - 1.423) + 1.821	159	dso	all	barmag	inf	3
7	118	23	188	0.015461500275175327	0.015461500275175327	cos(x1*(0.091*x2 + 0.723) + 2.863) - 0.471	(x1 - 3.399)*(-0.124*x2 - 0.114) + 0.377	118	dso	all	barmag	inf	3
4	80	22	167	0.04502098293111365	0.04502098293111365	-x2*(1.272*x1 - 6.078) + x2 + 0.191	(x1 - 3.399)*(-0.124*x2 - 0.114) + 0.377	80	dso	all	barmag	inf	3
6	117	20	162	0.05786438980883739	0.05786438980883739	cos(x1*(0.091*x2 + 0.723) + 2.863) - 0.471	-0.155*x1 - 0.244*x2 + 0.982	117	dso	all	barmag	inf	3
3	60	14	114	0.06114780676047042	0.06114780676047042	0.546*cos(x1 + 1.908)	-0.155*x1 - 0.244*x2 + 0.982	60	dso	all	barmag	inf	3
1	22	13	108	0.16039108320115797	0.16039108320115797	2.504 - 0.418*x1	-0.155*x1 - 0.244*x2 + 0.982	22	dso	all	barmag	inf	3
2	58	11	89	0.5104843443438181	0.5104843443438181	0.546*cos(x1 + 1.908)	0.939 - 0.165*x1	58	dso	all	barmag	inf	3
0	20	10	83	0.7143849836859361	0.7143849836859361	2.504 - 0.418*x1	0.939 - 0.165*x1	20	dso	all	barmag	inf	3
